"status_id","created_at","text","favorite_count","retweet_count","tag1","tag2","tag3","tag4","lang","lat","lng","stripped_text","sent_value","sentiment"
"1313573539262337025",2020-10-06,"Well I just ugly cried through the last episode of Schitt's Creek 😭❤",1,0,"NA",NA,NA,NA,"en",NA,NA,"Well I just ugly cried through the last episode of Schitts Creek ",-4,"negative"
"1313573236899229696",2020-10-06,"now that I finished Killing Eve and Masters of Sex I have to finish Schitt’s Creek and Hannibal and start The Good Place and Fleabag. so many shows 🤯",7,0,"NA",NA,NA,NA,"en",NA,NA,"now that I finished Killing Eve and Masters of Sex I have to finish Schitts Creek and Hannibal and start The Good Place and Fleabag so many shows 🤯",-3,"negative"
"1313573095073030152",2020-10-06,"@lorlupin What, I don’t know 🤣 I didn’t even know you had another account? I wanna follow and get sucked into the Schitt’s Creek madness 😂",1,0,"NA",NA,NA,NA,"en",NA,NA,"lorlupin What I dont know 🤣 I didnt even know you had another account I wanna follow and get sucked into the Schitts Creek madness ",-6,"negative"
"1313543042763313153",2020-10-06,"@lorlupin Yikes, why do dudes haves to be such...cliches 🙄 but yaay, cute girl sounds great. Good luck with her, hope she watches Schitt’s Creek with you! 😁 (haven’t seen that myself yet, but after the Golden Globes I think I really should! 😱)
What app are you using, if I may ask?",1,0,"NA",NA,NA,NA,"en",NA,NA,"lorlupin Yikes why do dudes haves to be suchcliches  but yaay cute girl sounds great Good luck with her hope she watches Schitts Creek with you  havent seen that myself yet but after the Golden Globes I think I really should What app are you using if I may ask",7,"positive"
"1313573010444517376",2020-10-06,"Started Schitt's Creek. Honest question: Is this show supposed to be funny? I haven't laughed yet and I'm 7 episodes in.",0,0,"NA",NA,NA,NA,"en",NA,NA,"Started Schitts Creek Honest question Is this show supposed to be funny I havent laughed yet and Im  episodes in",7,"positive"
"1313572775395721216",2020-10-06,"Schitt's Creek is so heart-warming and genuine. Brilliant TV.",9,3,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek is so heartwarming and genuine Brilliant TV",4,"positive"
"1313572282439290881",2020-10-06,"Have you planned for the possibility that you don't win? If you lose, are you just going to leave America up Schitt's Creek (I had to) until January and require Biden to fix it? I get you don't want to plan on failure, but there are 300M citizens in the balance. https://t.co/c9OxyXBwEw",1,0,"NA",NA,NA,NA,"en",NA,NA,"Have you planned for the possibility that you dont win If you lose are you just going to leave America up Schitts Creek I had to until January and require Biden to fix it I get you dont want to plan on failure but there are M citizens in the balance ",1,"positive"
"1313572103946416128",2020-10-06,"@ComedyCentral @danjlevy What wrong you ppl? Shame on you. Schitt's Creek is a beautiful show ! All kinds of wine are represented ! White ! Red ! Even Rosè is welcome at Schitt's Creek! #BoycottComedyCentral",0,0,"BoycottComedyCentral",NA,NA,NA,"en",NA,NA,"ComedyCentral danjlevy What wrong you ppl Shame on you Schitts Creek is a beautiful show  All kinds of wine are represented  White  Red  Even Rosè is welcome at Schitts Creek BoycottComedyCentral",1,"positive"
"1313572099210928128",2020-10-06,"@justjen1029 @RRichter31 @Chicken__Queen Yasss! I love Schitt's Creek! One of my all time favs. 🤣",2,0,"NA",NA,NA,NA,"en",NA,NA,"justjen RRichter ChickenQueen Yasss I love Schitts Creek One of my all time favs 🤣",3,"positive"
"1313571912484827137",2020-10-06,"@Jonathan_Gans1 As a show that holds its own and is still as good as it was when it originally aired, Friends. Best current comedy (even though it just had its last season), Schitt’s Creek. Best drama, The Morning Show.",1,0,"NA",NA,NA,NA,"en",NA,NA,"JonathanGans As a show that holds its own and is still as good as it was when it originally aired Friends Best current comedy even though it just had its last season Schitts Creek Best drama The Morning Show",1,"positive"
"1313571729181233152",2020-10-06,"i'm on the second to last episode of schitt's creek and i've already cried 3x.",3,0,"NA",NA,NA,NA,"en",NA,NA,"im on the second to last episode of schitts creek and ive already cried x",-1,"negative"
"1313570284335702017",2020-10-06,"@SqueakyLJR Thanks for the encouragement on Schitt's Creek - started watching it again and have just seen ep 6, where the winery hires Moira to do their ad, and I was laughing like a loon! Esp the last bit where she was pissed and couldn't get his name right. Glad I gave it another go.",1,0,"NA",NA,NA,NA,"en",NA,NA,"SqueakyLJR Thanks for the encouragement on Schitts Creek  started watching it again and have just seen ep  where the winery hires Moira to do their ad and I was laughing like a loon Esp the last bit where she was pissed and couldnt get his name right Glad I gave it another go",2,"positive"
"1313570216190771200",2020-10-06,"turns out everyone was right about Schitt’s Creek and i’m stupid for not bingeing until today",11,0,"NA",NA,NA,NA,"en",NA,NA,"turns out everyone was right about Schitts Creek and im stupid for not bingeing until today",-2,"negative"
"1313570075576864768",2020-10-06,"I have finished Schitt's Creek (in tears, I might add) but what a wonderful TV show.",1,0,"NA",NA,NA,NA,"en",NA,NA,"I have finished Schitts Creek in tears I might add but what a wonderful TV show",4,"positive"
"1313264438401794050",2020-10-05,"That's enough nonsense for the day. I'm going to retire and binge watch Schitt's Creek until I sleep.",1,0,"NA",NA,NA,NA,"en",NA,NA,"Thats enough nonsense for the day Im going to retire and binge watch Schitts Creek until I sleep",-2,"negative"
"1313569718914240514",2020-10-06,"#Halloween brings lots of scares, but don't worry, those not interested in horror aren't exactly up Schitt's Creek. Here's what to watch this month!

https://t.co/miRmquxt50 https://t.co/Rjs5CxFZTF",1,0,"Halloween",NA,NA,NA,"en",NA,NA,"Halloween brings lots of scares but dont worry those not interested in horror arent exactly up Schitts Creek Heres what to watch this month",-5,"negative"
"1313569573606752264",2020-10-06,"Is Schitt's Creek really good? Saw an episode or two and it was such a drag.",0,0,"NA",NA,NA,NA,"en",NA,NA,"Is Schitts Creek really good Saw an episode or two and it was such a drag",-1,"negative"
"1313568941135081479",2020-10-06,"@je_somerton @SchittsCreek @ComedyCentral Then your entire point is moot. Schitt’s Creek SWEPT the Emmy’s with male sex and romance at the forefront of the shows emotional core. With little to no lesbian rep. Almost like lesbians are ~more accepted~ than gay men.

Name a mainstream show like Schitts Creek for gay women",0,0,"NA",NA,NA,NA,"en",NA,NA,"jesomerton SchittsCreek ComedyCentral Then your entire point is moot Schitts Creek SWEPT the Emmys with male sex and romance at the forefront of the shows emotional core With little to no lesbian rep Almost like lesbians are more accepted than gay menName a mainstream show like Schitts Creek for gay women",3,"positive"
"1313567875949625344",2020-10-06,"@je_somerton @SchittsCreek Gay women are also considered extremely taboo in the media. The fact that you say otherwise is in fact resentful and ignorant of you. 

The girls kiss in schitt’s creek involves zero gay women and is awkward. It’s inclusion does not benefit gay women at all",0,0,"NA",NA,NA,NA,"en",NA,NA,"jesomerton SchittsCreek Gay women are also considered extremely taboo in the media The fact that you say otherwise is in fact resentful and ignorant of you The girls kiss in schitts creek involves zero gay women and is awkward Its inclusion does not benefit gay women at all",-2,"negative"
"1313567886397579264",2020-10-06,"@lisasimmons23 It was extremely gloomy but I enjoyed it, I'll catch up with Schitt's Creek this weekend, I love the mum from Home Alone. 😁",0,0,"NA",NA,NA,NA,"en",NA,NA,"lisasimmons It was extremely gloomy but I enjoyed it Ill catch up with Schitts Creek this weekend I love the mum from Home Alone ",1,"positive"
"1313567542959468544",2020-10-06,"'Schitt's Creek' Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/wap0DMd08c via @TMZ",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313567253368057863",2020-10-06,"I love every minute of Catherine O’Hara on Schitt’s Creek",0,0,"NA",NA,NA,NA,"en",NA,NA,"I love every minute of Catherine OHara on Schitts Creek",3,"positive"
"1313566583902662657",2020-10-06,"@_njwebster @HampshireHour @whispers_care Oh my goodness I have only recently got into Schitt's Creek - it's fantastic! New addiction.  #hamsphirehour",1,0,"hamsphirehour",NA,NA,NA,"en",NA,NA,"njwebster HampshireHour whisperscare Oh my goodness I have only recently got into Schitts Creek  its fantastic New addiction  hamsphirehour",7,"positive"
"1313566496967319552",2020-10-06,"‘Schitt’s Creek’ Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/duSw0UG6Qg",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313566221816655872",2020-10-06,"@acridend0127 @jannarden OMG are you crazy? Loved her music BUT her shaw is MUST SEE TV. It is hilarious, up there with Corner Gas AND Schitt's Creek.",19,0,"NA",NA,NA,NA,"en",NA,NA,"acridend jannarden OMG are you crazy Loved her music BUT her shaw is MUST SEE TV It is hilarious up there with Corner Gas AND Schitts Creek",3,"positive"
"1313564062857539585",2020-10-06,"I feel like Mutt’s party is where #SchittsCreek *becomes* Schitt’s Creek. It’s just so heckin’ joyful. 

She says, as she happy-cries over her lunch. 😶",0,0,"SchittsCreek",NA,NA,NA,"en",NA,NA,"I feel like Mutts party is where SchittsCreek becomes Schitts Creek Its just so heckin joyful She says as she happycries over her lunch ",3,"positive"
"1313564001037684737",2020-10-06,"Update: I instead opted to watch Schitt’s Creek again and my mental health is grateful.",12,0,"NA",NA,NA,NA,"en",NA,NA,"Update I instead opted to watch Schitts Creek again and my mental health is grateful",3,"positive"
"1313563851720404996",2020-10-06,"How long do I need to watch Schitt’s Creek before it gets funny? Serious question...",1,0,"NA",NA,NA,NA,"en",NA,NA,"How long do I need to watch Schitts Creek before it gets funny Serious question",4,"positive"
"1313563664734056448",2020-10-06,"@ClarkstrideR @danjlevy Yeah like how are you gonna show Schitt's Creek without showing Patrick and David's romance?? That's one of the most important, sweet parts of the show. Every moment of them together is too perfectly to be censored.",2,0,"NA",NA,NA,NA,"en",NA,NA,"ClarkstrideR danjlevy Yeah like how are you gonna show Schitts Creek without showing Patrick and Davids romance Thats one of the most important sweet parts of the show Every moment of them together is too perfectly to be censored",6,"positive"
"1313563557460672514",2020-10-06,"Accidentally watched two and a half seasons of Schitt’s Creek in 2 days...",1,0,"NA",NA,NA,NA,"en",NA,NA,"Accidentally watched two and a half seasons of Schitts Creek in  days",-2,"negative"
"1313562747909681153",2020-10-06,"Ted Lasso, with his unfailing optimism and his near-constant sunny disposition, should be as annoying as hell, but Jason Sudeikis plays him with such warmth you can't help but cheer him on.
If you've watched Schitt's Creek and are missing your feel-good fix, Ted Lasso is for you.",3,1,"NA",NA,NA,NA,"en",NA,NA,"Ted Lasso with his unfailing optimism and his nearconstant sunny disposition should be as annoying as hell but Jason Sudeikis plays him with such warmth you cant help but cheer him onIf youve watched Schitts Creek and are missing your feelgood fix Ted Lasso is for you",-2,"negative"
"1313562733749641220",2020-10-06,"'Schitt's Creek' Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship via ⁦@TMZ⁩  https://t.co/YnDC8It4U9",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship via ⁦TMZ⁩  ",3,"positive"
"1313562400289890304",2020-10-06,"schitt’s creek is my new favorite show and i can’t believe i haven’t watched it before today",5,0,"NA",NA,NA,NA,"en",NA,NA,"schitts creek is my new favorite show and i cant believe i havent watched it before today",2,"positive"
"1313561770691375104",2020-10-06,"@LarraOverton @MoAlie81 Yeah, I went from Homeland to Goliath. Now we are watching Schitt’s Creek.",3,0,"NA",NA,NA,NA,"en",NA,NA,"LarraOverton MoAlie Yeah I went from Homeland to Goliath Now we are watching Schitts Creek",1,"positive"
"1313561286618353666",2020-10-06,"WHAT THE FUCK (this is about schitt’s creek season 6 episode 8)",1,0,"NA",NA,NA,NA,"en",NA,NA,"WHAT THE FUCK this is about schitts creek season  episode ",-4,"negative"
"1313174735753105408",2020-10-05,"Kinda overate to begin with but I'mma have some cookies while I watch Schitt's Creek to avoid sadness",13,0,"NA",NA,NA,NA,"en",NA,NA,"Kinda overate to begin with but Imma have some cookies while I watch Schitts Creek to avoid sadness",-1,"negative"
"1313561099074236423",2020-10-06,"Schitt's creek is PRETTY great but also David really mentioned his birthright trip the first time the episode mentions someone with a Muslim name I think? Also with Ray not being Muslim but co opting halal in the poker episode.",6,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts creek is PRETTY great but also David really mentioned his birthright trip the first time the episode mentions someone with a Muslim name I think Also with Ray not being Muslim but co opting halal in the poker episode",1,"positive"
"1313560947013963778",2020-10-06,"I’m literally bawling my eyes out watching the Schitt’s Creek Best Wishes, Warmest Regards documentary and then they end it with @danjlevy making those wheelchair noises and now I’m laugh/crying. This is the best show with the best people.",1,0,"NA",NA,NA,NA,"en",NA,NA,"Im literally bawling my eyes out watching the Schitts Creek Best Wishes Warmest Regards documentary and then they end it with danjlevy making those wheelchair noises and now Im laughcrying This is the best show with the best people",2,"positive"
"1313559732263813122",2020-10-06,"‘Schitt’s Creek’ Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/f1boD4rjSX",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313559415300198401",2020-10-06,"@danjlevy My Anxiety knowing that Schitt's Creek is over is through the Roof. Just binged 6 series in 4 days it was #amazing much respect for your work and #loveislove 
If you want a British David Rose im here 😂",0,0,"c(""amazing""","""loveislove"")",NA,NA,"en",NA,NA,"danjlevy My Anxiety knowing that Schitts Creek is over is through the Roof Just binged  series in  days it was amazing much respect for your work and loveislove If you want a British David Rose im here ",0,"neutral"
"1313559410267033601",2020-10-06,"@danjlevy ...just finished watching the last season of Schitt’s Creek and bawled like a baby with y’all. Thank you for all that you did to fall in love with all of your characters and people. 🤩",1,0,"NA",NA,NA,NA,"en",NA,NA,"danjlevy just finished watching the last season of Schitts Creek and bawled like a baby with yall Thank you for all that you did to fall in love with all of your characters and people 🤩",3,"positive"
"1313558404720287744",2020-10-06,"'Schitt's Creek' Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/LLxMTGYsWE https://t.co/ntFoCpTkle",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313385718148890629",2020-10-06,"maybe i’ll actually start succession or schitt’s creek this week",0,0,"NA",NA,NA,NA,"en",NA,NA,"maybe ill actually start succession or schitts creek this week",-2,"negative"
"1313558201061777412",2020-10-06,"Just watched the Patrick coming out episode on Schitt's Creek and remembered when I felt good about humanity.

It was a nice moment. https://t.co/otkSSeuM7q",3,0,"NA",NA,NA,NA,"en",NA,NA,"Just watched the Patrick coming out episode on Schitts Creek and remembered when I felt good about humanityIt was a nice moment ",3,"positive"
"1313558144619028481",2020-10-06,"Even Gilmore Girls hasn't got the emotional wholesomeness of Schitt's Creek. It is a joy.",0,0,"NA",NA,NA,NA,"en",NA,NA,"Even Gilmore Girls hasnt got the emotional wholesomeness of Schitts Creek It is a joy",3,"positive"
"1313557879316598784",2020-10-06,"I’m eternally grateful for my friend Liza. I’m grateful she’s always there for me no matter what hair-brained scheme I’ve come up with.  I’m grateful she introduced me to Schitt’s Creek. She’s my Mariah Carey. I’m grateful she remembers everything as I can barely retain my name. https://t.co/zndNq2H2Ge",0,0,"NA",NA,NA,NA,"en",NA,NA,"Im eternally grateful for my friend Liza Im grateful shes always there for me no matter what hairbrained scheme Ive come up with  Im grateful she introduced me to Schitts Creek Shes my Mariah Carey Im grateful she remembers everything as I can barely retain my name ",13,"positive"
"1313557755953926144",2020-10-06,"@daydreamwishes7 @TheGavGav7 @oozogg I’m living for the day Gavin does some sort of amazing green screen Schitt’s Creek dress up video! 💚 https://t.co/SSvoZudTva",3,0,"NA",NA,NA,NA,"en",NA,NA,"daydreamwishes TheGavGav oozogg Im living for the day Gavin does some sort of amazing green screen Schitts Creek dress up video  ",2,"positive"
"1313557728586010627",2020-10-06,"not me finishing Schitt's Creek and coming straight to twitter to see Skai + Cameron trending 😭😭😭😭",0,0,"NA",NA,NA,NA,"en",NA,NA,"not me finishing Schitts Creek and coming straight to twitter to see Skai  Cameron trending ",1,"positive"
"1313557381939302400",2020-10-06,"Dang it, I actually cried a little bit watching the Schitt’s Creek finale:/",0,0,"NA",NA,NA,NA,"en",NA,NA,"Dang it I actually cried a little bit watching the Schitts Creek finale",-1,"negative"
"1313557312846680066",2020-10-06,"'SCHITT'S CREEK' STAR DAN LEVYSHAME ON YOU, COMEDY CENTRAL …For Censoring Gay Kiss!!!...
 https://t.co/7OWt85VbE8",0,0,"NA",NA,NA,NA,"en",NA,NA,"SCHITTS CREEK STAR DAN LEVYSHAME ON YOU COMEDY CENTRAL For Censoring Gay Kiss ",1,"positive"
"1313557121779347456",2020-10-06,"‘Schitt’s Creek’ Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/RWkFJSVyKQ",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313557118038028291",2020-10-06,"‘Schitt’s Creek’ Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/wflCovY48X",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313555842004811777",2020-10-06,"@bitchingsoiree Obviously What We Do in the Shadows. I would also recommend these if you haven’t seen them. Toast of London on Netflix, Flight of the Conchords on HBO, New Girl on Netflix, The Last Man on Earth on Hulu, Community on Netflix, and Schitt’s Creek on Netflix.",3,0,"NA",NA,NA,NA,"en",NA,NA,"bitchingsoiree Obviously What We Do in the Shadows I would also recommend these if you havent seen them Toast of London on Netflix Flight of the Conchords on HBO New Girl on Netflix The Last Man on Earth on Hulu Community on Netflix and Schitts Creek on Netflix",2,"positive"
"1313555703882223617",2020-10-06,"Schitt's Creek Topped Social Media Charts After the Emmys https://t.co/p3D2K88b5n https://t.co/wQF9bgN45q",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Topped Social Media Charts After the Emmys ",2,"positive"
"1313555621459890177",2020-10-06,"This Cat Dresses as Schitt’s Creek Characters, and I Hope She Has a Cedar Chest For Those Sweaters https://t.co/Gpo9eMBOaW",0,0,"NA",NA,NA,NA,"en",NA,NA,"This Cat Dresses as Schitts Creek Characters and I Hope She Has a Cedar Chest For Those Sweaters ",2,"positive"
"1313555250675175431",2020-10-06,"@TheGavGav7 @vashti_hardy @oozogg I cannot believe you haven’t watched this yet...it’s only up to about series 6 and each episode is quite short. I was watching Schitt’s Creek in bed last night and it is simply brilliant xx",1,0,"NA",NA,NA,NA,"en",NA,NA,"TheGavGav vashtihardy oozogg I cannot believe you havent watched this yetits only up to about series  and each episode is quite short I was watching Schitts Creek in bed last night and it is simply brilliant xx",4,"positive"
"1313555187622084612",2020-10-06,"‘Schitt’s Creek’ Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/DXfjCMEfr3",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313554619281235968",2020-10-06,"Schitt’s Creek lives rent free in my heart",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek lives rent free in my heart",1,"positive"
"1313554444257308673",2020-10-06,"'Schitt's Creek' Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/czl60rR1lJ",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313554335859724288",2020-10-06,"I just found out that Season 6 of Schitt’s Creek is on Netflix. Nothing can stop me from having a good day.",0,0,"NA",NA,NA,NA,"en",NA,NA,"I just found out that Season  of Schitts Creek is on Netflix Nothing can stop me from having a good day",-1,"negative"
"1313553958754021376",2020-10-06,"We need to stop feeding the troll and go back to rating dogs, admiring recoloured/restored photographs and sharing Schitt’s Creek gifs.",0,0,"NA",NA,NA,NA,"en",NA,NA,"We need to stop feeding the troll and go back to rating dogs admiring recolouredrestored photographs and sharing Schitts Creek gifs",3,"positive"
"1313553719628357632",2020-10-06,"'Schitt's Creek' Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/FLNRWJIzZx",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313553623498911745",2020-10-06,"'Schitt's Creek' Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship https://t.co/I9AXKoiHjR",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship ",3,"positive"
"1313553581153431553",2020-10-06,"'Schitt's Creek' Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship
TMZ | October 6, 2020 https://t.co/ixrYzkMGAs #news",0,0,"news",NA,NA,NA,"en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss CensorshipTMZ  October   ",3,"positive"
"1313553543169822725",2020-10-06,"Schitt’s Creek is so random and absurd and I love it",1,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek is so random and absurd and I love it",3,"positive"
"1313552997738307585",2020-10-06,"@keano81 That’s excellent news. I no longer have to worry about my non-existent gif game. And I guess I don’t have to watch Schitt’s Creek either (although students notwithstanding I think it stays on the list if only for the universal devotion here).",0,0,"NA",NA,NA,NA,"en",NA,NA,"keano Thats excellent news I no longer have to worry about my nonexistent gif game And I guess I dont have to watch Schitts Creek either although students notwithstanding I think it stays on the list if only for the universal devotion here",0,"neutral"
"1313552550533238786",2020-10-06,"@CasCasG 👏🏻👏🏻 welcome to schitt’s creek cassi yer gawnny love it !! Best series I’ve watched in a while https://t.co/J4cxLXHrdD",3,0,"NA",NA,NA,NA,"en",NA,NA,"CasCasG 🏻🏻 welcome to schitts creek cassi yer gawnny love it  Best series Ive watched in a while ",3,"positive"
"1313552507055017985",2020-10-06,"Mat Harte liked a video on YouTube: Top 10 Johnny &amp; Moira Moments on Schitt's Creek https://t.co/H4TdgcN5ix",0,0,"NA",NA,NA,NA,"en",NA,NA,"Mat Harte liked a video on YouTube Top  Johnny amp Moira Moments on Schitts Creek ",2,"positive"
"1313551576259321857",2020-10-06,"My mom convinced me to get matching ‘Ew, David’ from Schitt Creek tops and now I’m dreading for when she’s going to make us do matching photos for her ‘’gram’ please help me

P.S can you tell that Matric is murdering me? https://t.co/Xp4whupyY6",2,0,"NA",NA,NA,NA,"en",NA,NA,"My mom convinced me to get matching Ew David from Schitt Creek tops and now Im dreading for when shes going to make us do matching photos for her gram please help mePS can you tell that Matric is murdering me ",-1,"negative"
"1313551485943382017",2020-10-06,"s2 finale of schitt’s creek was v cute",0,0,"NA",NA,NA,NA,"en",NA,NA,"s finale of schitts creek was v cute",2,"positive"
"1313551254644293632",2020-10-06,"Why does Netflix want me to watch Schitt’s Creek so bad?",0,0,"NA",NA,NA,NA,"en",NA,NA,"Why does Netflix want me to watch Schitts Creek so bad",-3,"negative"
"1313551167457300480",2020-10-06,"I’m a lesbian but david rose is really pretty so watching schitt’s creek is confusing for me",0,0,"NA",NA,NA,NA,"en",NA,NA,"Im a lesbian but david rose is really pretty so watching schitts creek is confusing for me",-1,"negative"
"1313551143843266563",2020-10-06,"I finished Schitt’s Creek and now I’m crying 🥺😭 why did I do this to myself",3,0,"NA",NA,NA,NA,"en",NA,NA,"I finished Schitts Creek and now Im crying 🥺 why did I do this to myself",-1,"negative"
"1313549760553345024",2020-10-06,"today is a day of mourning due to me finishing schitt’s creek. https://t.co/BgLn19EgeU",5,0,"NA",NA,NA,NA,"en",NA,NA,"today is a day of mourning due to me finishing schitts creek ",-2,"negative"
"1313549728110579719",2020-10-06,"Mum's having Schitt's Creek withdrawal. I mean I get it, but that's what we get for mainlining 6 seasons in a little over a week.",3,0,"NA",NA,NA,NA,"en",NA,NA,"Mums having Schitts Creek withdrawal I mean I get it but thats what we get for mainlining  seasons in a little over a week",-3,"negative"
"1313549563551244288",2020-10-06,"This is potentially the only show that would drag my focus away from my present cocktail of Bake Off, Marriage At First Sight Australia and Schitt's Creek... https://t.co/WuM8lkPjJz",1,0,"NA",NA,NA,NA,"en",NA,NA,"This is potentially the only show that would drag my focus away from my present cocktail of Bake Off Marriage At First Sight Australia and Schitts Creek ",-1,"negative"
"1313549556404105217",2020-10-06,"Not me crying because I just watched the series finale of Schitt’s Creek",1,0,"NA",NA,NA,NA,"en",NA,NA,"Not me crying because I just watched the series finale of Schitts Creek",-1,"negative"
"1313549519242526720",2020-10-06,"@realDonaldTrump SCHITT'S CREEK.  WIN!!!",0,0,"NA",NA,NA,NA,"en",NA,NA,"realDonaldTrump SCHITTS CREEK  WIN",4,"positive"
"1313549504080154624",2020-10-06,"idgaf what anyone says schitt’s creek is so funny",7,0,"NA",NA,NA,NA,"en",NA,NA,"idgaf what anyone says schitts creek is so funny",4,"positive"
"1313549472182362112",2020-10-06,"Dan Levy Blasted An Indian TV Channel For Cutting 2 Men Kissing From Schitt's Creek https://t.co/Xdj0KUZpg4 #Canada #News",1,0,"c(""Canada""","""News"")",NA,NA,"en",NA,NA,"Dan Levy Blasted An Indian TV Channel For Cutting  Men Kissing From Schitts Creek ",1,"positive"
"1313549113686974465",2020-10-06,"Just watched the best scene in a sitcom ever. Of course it's Schitt's Creek...

@danjlevy lip synching 'Simply The Best'  to Patrick as an olive branch was brilliant

This is one of the most inclusive, heart warming and genuinely funniest comedies I've had the pleasure to watch.",9,0,"NA",NA,NA,NA,"en",NA,NA,"Just watched the best scene in a sitcom ever Of course its Schitts Creekdanjlevy lip synching Simply The Best  to Patrick as an olive branch was brilliantThis is one of the most inclusive heart warming and genuinely funniest comedies Ive had the pleasure to watch",9,"positive"
"1313548610882154498",2020-10-06,"@LitFriction @EuropaEditions I had to remind myself, when hearing O’s uninformed dig on the piece of exquisite art that is Schitt’s Creek, that I also have fierce and implacable negative opinions on things I know nothing about and move on 😂",1,0,"NA",NA,NA,NA,"en",NA,NA,"LitFriction EuropaEditions I had to remind myself when hearing Os uninformed dig on the piece of exquisite art that is Schitts Creek that I also have fierce and implacable negative opinions on things I know nothing about and move on ",-2,"negative"
"1313547058687750145",2020-10-06,"Schitt's Creek is my new favorite sitcom. It's such a wholesome and funny show. I always watch it before going to bed and it puts me in a good mood.",1,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek is my new favorite sitcom Its such a wholesome and funny show I always watch it before going to bed and it puts me in a good mood",6,"positive"
"1313545984245411841",2020-10-06,"@coinofstone I think I’m going to. I should probably finish SPN &amp; deal w/ it ending, wrap up s6 of Schitt’s creek, finish the last few seasons of Merlin, &amp; make my way through the other 5k things on my watch list 😳😬

Yeesh, I swear I have fan girl aspirations, but where do I find the time??",1,0,"NA",NA,NA,NA,"en",NA,NA,"coinofstone I think Im going to I should probably finish SPN amp deal w it ending wrap up s of Schitts creek finish the last few seasons of Merlin amp make my way through the other k things on my watch list Yeesh I swear I have fan girl aspirations but where do I find the time",1,"positive"
"1313544613546930179",2020-10-06,"Just finished Schitt’s Creek. Amazing.",1,0,"NA",NA,NA,NA,"en",NA,NA,"Just finished Schitts Creek Amazing",2,"positive"
"1313544579820318720",2020-10-06,"Bruh. Why is Schitt’s Creek this hilarious to me 😭😂",4,0,"NA",NA,NA,NA,"en",NA,NA,"Bruh Why is Schitts Creek this hilarious to me ",2,"positive"
"1313544098570264578",2020-10-06,"@dykeaIexis you're fake you didn't tell me schitt's creek was on netflix",1,0,"NA",NA,NA,NA,"en",NA,NA,"dykeaIexis youre fake you didnt tell me schitts creek was on netflix",-3,"negative"
"1313543895788204032",2020-10-06,"What kind of dry empty town is this Schitt’s Creek? No wonder your children are miserable, I’d be miserable too",0,0,"NA",NA,NA,NA,"en",NA,NA,"What kind of dry empty town is this Schitts Creek No wonder your children are miserable Id be miserable too",-7,"negative"
